R,k,mutation_proba,testing_proba,sequencing_proba,n_clusters,max_cluster_size,detection_proba,n_divergent_transitions,R_estimate,R_lower_cred_int,R_upper_cred_int,min_R_Rhat,max_R_Rhat,k_estimate,k_lower_cred_int,k_upper_cred_int,min_k_Rhat,max_k_Rhat,mutation_proba_estimate,mutation_proba_lower_cred_int,mutation_proba_upper_cred_int,min_mutation_proba_Rhat,max_mutation_proba_Rhat,testing_proba_estimate,testing_proba_lower_cred_int,testing_proba_upper_cred_int,min_testing_proba_Rhat,max_testing_proba_Rhat,detection_proba_estimate,detection_proba_lower_cred_int,detection_proba_upper_cred_int,min_detection_proba_Rhat,max_detection_proba_Rhat
1.5,0.5,0.281,0.1,0.5,3000,1500,0.05,0,1.3766179166806014,1.2377015146537056,1.5523179507580502,1.0006197485162942,1.0078921428228724,2.028798564400021,1.481759256551085,2.736415099354276,1.001160680921718,1.0053040789950356,0.2724134213934735,0.19363592172107968,0.3568737811567164,1.0006121486602821,1.0071447643690372,0.898987124071943,0.6485053396602459,0.997207187652106,1.0004338832155961,1.0029324327376963,0.4494935620359715,0.32425266983012296,0.498603593826053,1.0004338832155961,1.0029324327376963
0.7,0.1,0.281,0.2,0.5,3000,1500,0.1,0,0.5829857312560162,0.452971550471931,0.766323399091154,1.0007905543318047,1.0142158420068608,0.16902865629450947,0.0936003119186803,0.24328330947404775,1.0004781616400285,1.0119300377495213,0.2974821469546455,0.2087438349293567,0.39547858943871655,1.0005084658369332,1.0128800370372737,0.599220078841067,0.1757375679684958,0.9754836766193429,0.9996530910903684,1.0131278301363689,0.2996100394205335,0.0878687839842479,0.48774183830967144,0.9996530910903684,1.0131278301363689
0.9,0.1,0.281,0.2,0.5,3000,1500,0.1,0,0.7954423838249061,0.6650110863158276,0.9639546587756708,1.0011855475099456,1.0172349826712985,0.18990896591872522,0.1087581950206897,0.26694252563359894,1.0002536750124353,1.0131832797276021,0.28921124999521075,0.2031652399354892,0.3825428858806801,0.9994383906733864,1.0121781495699302,0.6589974255105513,0.21839361884590106,0.9836482887890778,1.0020847773012527,1.0062153598998818,0.32949871275527565,0.10919680942295053,0.4918241443945389,1.0020847773012527,1.0062153598998818
1.1,0.1,0.281,0.2,0.5,3000,1500,0.1,0,1.0129644944877205,0.8845999486116616,1.1804073088149407,1.0000033268120614,1.0155734470542237,0.19455980563401162,0.12193365890269385,0.26515241389056565,1.0003504343746046,1.014587288114041,0.2828937831186713,0.19970654203925303,0.3769425075385422,0.9991356835908978,1.0137075035974275,0.7138339759942564,0.26277399063424745,0.9887085268872388,1.0002492598248154,1.0139538512911106,0.3569169879971282,0.13138699531712372,0.4943542634436194,1.0002492598248154,1.0139538512911106
1.3,0.1,0.281,0.2,0.5,3000,1500,0.1,0,1.2673109522717574,1.1308800002290929,1.4459551993217792,1.0010994158004332,1.0103223517252862,0.2004411759484452,0.11554294228481822,0.27233753528292437,0.999037062301685,1.0165560745079307,0.2760232392272816,0.19458316171407686,0.3664601050879478,1.0013415794968457,1.007640106479237,0.67265633110630485,0.22200139975137217,0.9847804568253071,1.0004418773070785,1.0141943161334555,0.3363281655531524,0.11100069987568609,0.49239022841265356,1.0004418773070785,1.0141943161334555
1.5,0.1,0.281,0.2,0.5,3000,1500,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.3,0.281,0.2,0.5,3000,1500,0.1,0,0.6332692367671467,0.41136985855063213,0.9192768421746436,1.0027750940649474,1.009682576512411,0.3785834249414471,0.19712603797084244,0.6338821274619711,0.9984053307569715,1.0056723312263398,0.29514583961298746,0.207601709845632,0.3891651588566153,0.9998128661861468,1.0063276366903096,0.3890611558713898,0.07210959874970563,0.9195192792666365,1.0034274851128613,1.0139941825710816,0.1945305779356949,0.036054799374852814,0.45975963963331823,1.0034274851128613,1.0139941825710816
0.9,0.3,0.281,0.2,0.5,3000,1500,0.1,0,0.7878881226173459,0.6053553391924328,1.0629967233736093,1.0009249232584119,1.0276765431560748,0.4627979302728663,0.25119331384673016,0.7787356883524174,0.9995855034912652,1.0127397577243826,0.2891929670168395,0.2033370449624051,0.3840053879488463,1.0004374170363024,1.134232489845658,0.5252402614924229,0.09648121030438016,0.9733399234760015,0.9989359965650314,1.0167844642285733,0.26262013074621143,0.04824060515219008,0.48666996173800076,0.9989359965650314,1.0167844642285733
1.1,0.3,0.281,0.2,0.5,3000,1500,0.1,0,0.9954680247912197,0.8408945715051077,1.2041429169950362,1.0021946181251467,1.0115996044395268,0.4322356940939136,0.2543530992514866,0.6468087917373371,0.9995271127317756,1.009900505373408,0.283480929737854,0.19857028253798473,0.37359824666609726,1.0007684853177596,1.0054213142598922,0.5887772756744553,0.11723564871937596,0.9803989463811633,1.0000400717732538,1.01318229496541,0.29438863783722763,0.05861782435968798,0.49019947319058166,1.0000400717732538,1.01318229496541
1.3,0.3,0.281,0.2,0.5,3000,1500,0.1,0,1.25222047296574,1.110582724563344,1.4288645931891326,1.0014173984608319,1.0081502103263114,0.42455125958100065,0.25478566424620946,0.5898838436252205,1.0005435711617288,1.0075108419345247,0.2756909432966231,0.193778239723693,0.3629792912957193,1.001473508512491,1.00848338747385,0.5979377919708126,0.13210162977367784,0.9798929182160555,1.0007073049467623,1.0049440550668587,0.2989688959854063,0.06605081488683892,0.48994645910802775,1.0007073049467623,1.0049440550668587
1.5,0.3,0.281,0.2,0.5,3000,1500,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,0.281,0.2,0.5,3000,1500,0.1,0,0.661400994391506,0.3933575797669523,0.961964212777232,1.0005710348646653,1.0147541995165261,0.537234667430175,0.25087491642456244,0.9477917053917382,0.9992132524732874,1.005172576140413,0.29409934428059287,0.20829957055747833,0.39103574737447405,0.9990891074196973,1.0051011851907328,0.3211158335897929,0.060392513743167134,0.8697573751303387,1.001509373244774,1.0136260040670466,0.16055791679489645,0.030196256871583567,0.43487868756516934,1.001509373244774,1.0136260040670466
0.9,0.5,0.281,0.2,0.5,3000,1500,0.1,0,0.7870149467282038,0.5727196292223291,1.0763312645112213,1.0001917597031778,1.0124576588402594,0.5657684438210699,0.3284745465012938,0.8689913224904883,1.0004271593822776,1.0055437771096447,0.2899726545962765,0.2034886383423026,0.38461523297006045,0.9991011856599102,1.0075647706535635,0.46207474176314034,0.07640834804031221,0.962037522218688,1.0000564610885503,1.010441188584642,0.23103737088157017,0.038204174020156106,0.481018761109344,1.0000564610885503,1.010441188584642
1.1,0.5,0.281,0.2,0.5,3000,1500,0.1,0,0.9890322002225148,0.8172459050054844,1.223206510157231,1.0009736919916457,1.0135140665410243,0.5615312834611906,0.32210921036683865,0.8267208389387413,1.0006946373790768,1.0112151226685302,0.285364075017839,0.20077177580716737,0.3775842691932295,1.0003594590743832,1.007730794337361,0.5487916567605602,0.09045396621574746,0.9750743808012252,1.0027957184006149,1.0156509911844045,0.2743958283802801,0.04522698310787373,0.4875371904006126,1.0027957184006149,1.0156509911844045
1.3,0.5,0.281,0.2,0.5,3000,1500,0.1,0,1.251122391759588,1.1059331520327464,1.4355169824868264,1.001176360731147,1.0097878279978194,0.5870919337839021,0.36543279959344305,0.8354569354050632,1.0002993422126414,1.0095981448710338,0.27674800063659705,0.1955017876234236,0.36559567535338605,1.0006413872584259,1.0121049265787996,0.5626852899294944,0.08989884211509297,0.9804294018668942,0.9991540301865263,1.0073026020456155,0.2813426449647472,0.044949421057546485,0.4902147009334471,0.9991540301865263,1.0073026020456155
1.5,0.5,0.281,0.2,0.5,3000,1500,0.1,0,1.377183443261517,1.2370328987964723,1.57831117535028,1.0040505480522004,1.0040505480522004,1.5986878056452736,1.2487670704338658,2.0170036739014177,1.001936942775113,1.001936942775113,0.272929284097444,0.19367424544843004,0.36776665742362064,1.003796421252267,1.003796421252267,0.8238856413298172,0.43805778532000583,0.9957234252519004,1.001672149662036,1.001672149662036,0.4119428206649086,0.21902889266000292,0.4978617126259502,1.001672149662036,1.001672149662036
0.7,0.1,0.281,0.4,0.5,3000,1500,0.2,0,0.6547898022265483,0.5385613456549149,0.8112725170002205,1.00023082569189,1.0133521912094,0.13776574369585223,0.07818708439254461,0.1893249800314242,1.0010657254373092,1.0208924559731067,0.29537239663358583,0.2084021003246882,0.39147063076875704,1.000353630716345,1.0072693135822912,0.6807246710658098,0.23696340135750882,0.9871866377085166,1.0006902190234246,1.0193764894156596,0.3403623355329049,0.11848170067875441,0.4935933188542583,1.0006902190234246,1.0193764894156596
0.9,0.1,0.281,0.4,0.5,3000,1500,0.2,0,0.8554247583421472,0.7338290196974766,1.0043004967661193,0.9992209050320853,1.0100934582753507,0.14105414841692826,0.085311987599431,0.19209572139305872,0.9991600464086673,1.010775376189012,0.2881441381974153,0.20227363746075547,0.3813491285109945,0.9997997443330637,1.0091724947246465,0.723226851443792,0.2925654427592377,0.9901001271433015,1.0003725276458793,1.0111840777941195,0.361613425721896,0.14628272137961884,0.49505006357165077,1.0003725276458793,1.0111840777941195
1.1,0.1,0.281,0.4,0.5,3000,1500,0.2,0,1.0791171518232026,0.9490038449317961,1.2491524433535213,1.001390150635295,1.0104140770719374,0.14579590294209396,0.08861673118853373,0.19146742835710862,1.0015099620306083,1.0115489170731284,0.2823864354330483,0.19767313164106118,0.3746376822511199,0.999247666860611,1.0090104711657568,0.7385106191177596,0.3021382099633956,0.9908365829819596,1.0018107060170087,1.0092139782113474,0.3692553095588798,0.1510691049816978,0.4954182914909798,1.0018107060170087,1.0092139782113474
1.3,0.1,0.281,0.4,0.5,3000,1500,0.2,0,1.2791707583209482,1.1391393647217845,1.461814404965827,1.0012254779187155,1.0132640165419071,0.13813698243971545,0.08868428009439348,0.17735600228080203,0.9986431425358017,1.0225831421897,0.275805293245191,0.19278733850111604,0.3678330187757571,1.00168014193438,1.0128556264257216,0.7567666810515664,0.34679932043827644,0.9913672601020207,0.9987664279247048,1.0189421551363738,0.3783833405257832,0.17339966021913822,0.49568363005101035,0.9987664279247048,1.0189421551363738
1.5,0.1,0.281,0.4,0.5,3000,1500,0.2,0,1.3653340585405984,1.2231789792736636,1.5464874112979172,0.9996795995452556,1.0064466917950514,0.1388103388026555,0.0689642601645635,0.19712930841807613,1.0033332407259719,1.0073409590993134,0.2728817903010974,0.1917387690101643,0.36032724964237045,0.9992181459436221,1.0062967586115446,0.6187251898204091,0.2013454379929068,0.9803967450579415,1.003000266014214,1.0069868885609459,0.30936259491020457,0.1006727189964534,0.49019837252897075,1.003000266014214,1.0069868885609459
0.7,0.3,0.281,0.4,0.5,3000,1500,0.2,0,0.6921798302547147,0.5159159766107665,0.9469085130668252,1.0008312047789472,1.0224589942051592,0.3490747177930504,0.18980957922246083,0.5356213397884836,0.9995183092345031,1.0150602260950923,0.29339176017869734,0.20452429396331442,0.3880638323947193,0.9984916586715641,1.0071805135522456,0.5123887790300345,0.1025572818768512,0.9646506052470865,0.9999400800706536,1.0207405180061053,0.2561943895150173,0.0512786409384256,0.48232530262354323,0.9999400800706536,1.0207405180061053
0.9,0.3,0.281,0.4,0.5,3000,1500,0.2,0,0.8678254245751436,0.7109135793912935,1.0911709384260133,1.0059038342194033,1.0193049788854922,0.34619781546491896,0.19580031525322347,0.5060189461772346,1.0002559733360794,1.0063722305372873,0.2884424752028689,0.20209279953444065,0.3819794089839559,0.9997846917477331,1.0086733575331208,0.6001125463162734,0.14142815455734348,0.9800061991202205,1.0032046206703213,1.0133478010734949,0.3000562731581367,0.07071407727867174,0.49000309956011023,1.0032046206703213,1.0133478010734949
1.1,0.3,0.281,0.4,0.5,3000,1500,0.2,0,1.0613861225276273,0.9167438906539116,1.2490418066484312,0.999144854961772,1.0123720024488352,0.35237422583928996,0.21668916843642078,0.4730529353005596,1.0008506055974797,1.0107452614117693,0.28286976292028976,0.19975060245813708,0.37485077208938816,1.0001928794934016,1.0123490843284904,0.6443235228197836,0.1720919579890634,0.9863404272373828,1.0007630774324399,1.0085910220116274,0.3221617614098918,0.0860459789945317,0.4931702136186914,1.0007630774324399,1.0085910220116274
1.3,0.3,0.281,0.4,0.5,3000,1500,0.2,0,1.2794125245130052,1.1390586968661256,1.4552042738989934,1.0000046201656534,1.0151160059259134,0.36119962629254887,0.2142746078295335,0.4937083948494211,0.9989196853709386,1.0072328735055067,0.27467209707579915,0.19189331871446344,0.36264247310749914,1.001424513024625,1.0106400874732688,0.6355763672032428,0.15982495942625535,0.984449925847994,0.9989032038426151,1.0074854074104886,0.3177881836016214,0.07991247971312768,0.492224962923997,0.9989032038426151,1.0074854074104886
1.5,0.3,0.281,0.4,0.5,3000,1500,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,0.281,0.4,0.5,3000,1500,0.2,0,0.7329075666000225,0.5003226955114636,1.0446424301398076,1.0003835504349545,1.0132291788460772,0.5538156273541223,0.2585333494217624,1.0025030332287594,1.0002080683871077,1.0049160984417602,0.2916401315921344,0.2050169330179638,0.3848620905823732,0.99856272311527,1.0049143076697158,0.4302626285153817,0.06952899230361735,0.9509111248095,0.9994316520202648,1.0126298999253345,0.21513131425769086,0.034764496151808676,0.47545556240475,0.9994316520202648,1.0126298999253345
0.9,0.5,0.281,0.4,0.5,3000,1500,0.2,0,0.880047443095938,0.6974274556412643,1.135042630571844,1.0017546014896788,1.0160405820099996,0.5106637437031623,0.3022351046967984,0.7514951165297915,0.9999729749350597,1.006072275834087,0.28745573189310614,0.2019045311245248,0.3781571502243669,0.9998268016758448,1.0091532832546477,0.5344109773514754,0.09676326320889976,0.9712027138117965,1.000333337706219,1.012849094166315,0.2672054886757377,0.04838163160444988,0.48560135690589823,1.000333337706219,1.012849094166315
1.1,0.5,0.281,0.4,0.5,3000,1500,0.2,0,1.0699846188341724,0.9121914217603865,1.2807029917768604,1.0014278660701654,1.011218547174883,0.5419534713388854,0.32099794255304703,0.7908220543065404,1.0000086455924784,1.011338307691512,0.2818745766502725,0.19859609386924482,0.3738679147608975,0.9993072846823514,1.0073282144095403,0.5713818856890682,0.09612876770746971,0.9798890754812539,0.9994413093354692,1.011500575941292,0.2856909428445341,0.048064383853734856,0.48994453774062696,0.9994413093354692,1.011500575941292
1.3,0.5,0.281,0.4,0.5,3000,1500,0.2,0,1.290191893704206,1.1449490787053944,1.4787762742550719,0.9995663233843239,1.009486443317272,0.5745130055873064,0.3566048739258505,0.7815066396921463,0.9992460716796783,1.0110931311953721,0.2762395386556225,0.19246821011235263,0.3661731889792437,0.9998540447129143,1.0092228871497946,0.554482239738266,0.08782137744940523,0.9805118306782232,0.9995736595027548,1.0111428697827316,0.277241119869133,0.043910688724702614,0.4902559153391116,0.9995736595027548,1.0111428697827316
1.5,0.5,0.281,0.4,0.5,3000,1500,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.1,0.281,0.6,0.5,3000,1500,0.3,0,0.7064730101624856,0.5914699872670709,0.8512469486459757,0.9993450473709242,1.0126871409529765,0.10901442348632132,0.06362430495287928,0.15196759604568616,0.9993239962177559,1.0095653320720295,0.2928634218129944,0.20691292803617217,0.3875204419506105,0.9990786083614202,1.0165767420548741,0.7292627485558115,0.3083711412594063,0.9881768942285692,0.9990379613424155,1.0102893670263116,0.36463137427790576,0.15418557062970314,0.4940884471142846,0.9990379613424155,1.0102893670263116
0.9,0.1,0.281,0.6,0.5,3000,1500,0.3,0,0.8999560081153267,0.7734371660948646,1.0539576487696198,1.0003354244027638,1.01280396007316,0.11582862146802979,0.07348227430530498,0.1478990605140369,0.9998755238665317,1.0188931301123847,0.287919014900124,0.2028632456115239,0.3817372831980648,0.9995311743425428,1.0064308894016392,0.7602920274031558,0.34491663068044737,0.9900628810448294,1.0002571989934619,1.0166326310166853,0.3801460137015779,0.17245831534022368,0.4950314405224147,1.0002571989934619,1.0166326310166853
1.1,0.1,0.281,0.6,0.5,3000,1500,0.3,0,1.0930000159176756,0.965353026786204,1.2549331806556603,1.001447413658301,1.009753417630921,0.12361731339434409,0.07671651175017943,0.16316945664767835,1.0002313085574217,1.012851526388197,0.2813553162412246,0.1988783927916214,0.3726943073284202,1.0009638670027605,1.0103012283232715,0.7719218187019321,0.3506086204918147,0.9927326202661942,1.000847305095012,1.0182418324616678,0.38596090935096605,0.17530431024590734,0.4963663101330971,1.000847305095012,1.0182418324616678
1.3,0.1,0.281,0.6,0.5,3000,1500,0.3,0,1.2855733137842948,1.1476070367889648,1.458097755030274,1.000161938283723,1.008307904351662,0.11283186607164097,0.0655052120961315,0.14917587191676046,1.0013334802771332,1.0190432470908177,0.27526928812874296,0.19273727049474726,0.36299630658453996,0.999645796362828,1.0085533143533203,0.7496650508722325,0.3248623731800249,0.9908063526995661,1.0012283026283355,1.0212149107381039,0.3748325254361162,0.16243118659001246,0.49540317634978304,1.0012283026283355,1.0212149107381039
1.5,0.1,0.281,0.6,0.5,3000,1500,0.3,0,1.3609062749550924,1.2213829430875613,1.5417429400006162,1.0025132686435014,1.0108051505784754,0.11099602402050279,0.05882060351656627,0.15857777374152238,0.9999807795094557,1.0064238008704878,0.272011322693546,0.1925679644421518,0.35972932850347344,1.0025623778311947,1.0111999785512056,0.6244742646059351,0.2345977607014364,0.9774499344752107,1.0002210890114545,1.0073268172146705,0.31223713230296757,0.1172988803507182,0.48872496723760533,1.0002210890114545,1.0073268172146705
0.7,0.3,0.281,0.6,0.5,3000,1500,0.3,0,0.7314715984843745,0.5776270941415125,0.9603403808488834,1.0002699519625748,1.0162973230878425,0.30933676617988043,0.18173392995355933,0.4608835917592844,0.9998746267698397,1.0149473668908575,0.29154624860127043,0.2049686141292973,0.3872592688790822,0.9993076469405684,1.0068262354478346,0.5864089730694637,0.14556418953058822,0.9786846668140917,1.000453151056458,1.0149423156302988,0.29320448653473186,0.07278209476529411,0.48934233340704586,1.000453151056458,1.0149423156302988
0.9,0.3,0.281,0.6,0.5,3000,1500,0.3,0,0.9164289540186934,0.7704547177946888,1.1153911643903194,1.000744085391335,1.014108526434718,0.31246209596378444,0.18279543477210483,0.4545923472299861,1.0005199626317216,1.0109274805459707,0.2861384525495523,0.2010963952408151,0.37900880001201454,0.9993251623711356,1.0062621031317058,0.6259398312167592,0.16944834021587657,0.983359105164072,1.0004707955042293,1.0123702105092822,0.3129699156083796,0.08472417010793828,0.491679552582036,1.0004707955042293,1.0123702105092822
1.1,0.3,0.281,0.6,0.5,3000,1500,0.3,0,1.0927836888628395,0.9535274690401755,1.2692331219254378,1.002626022547587,1.0146491793503403,0.3000249184549852,0.18205704901231035,0.43453160314590317,1.0004884441676625,1.0140293303002315,0.28119642930354516,0.19844325871458335,0.3735140579720037,1.0022577419045335,1.0103702515449156,0.6662551981017927,0.19933679031586546,0.9826624133261802,1.001487104795472,1.0186218809217071,0.33312759905089634,0.09966839515793273,0.4913312066630901,1.001487104795472,1.0186218809217071
1.3,0.3,0.281,0.6,0.5,3000,1500,0.3,0,1.2906097618775951,1.15218515794525,1.4643070567628789,1.000460616138264,1.0143502069127235,0.30331598605124704,0.18303244318643616,0.41225167247774186,1.0004616493643954,1.0070280918388106,0.27472264996595624,0.19413022121839607,0.3614740641376053,1.0007115613964068,1.0120380468077337,0.6561115366289293,0.19317655647098134,0.9855346103322229,0.998607647832544,1.0103279264794427,0.32805576831446465,0.09658827823549067,0.49276730516611145,0.998607647832544,1.0103279264794427
1.5,0.3,0.281,0.6,0.5,3000,1500,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,0.281,0.6,0.5,3000,1500,0.3,0,0.786429556020204,0.5850316755144201,1.0728079511370918,1.0001638024148232,1.0119951300543768,0.5353946700958323,0.277226305023226,0.8731460043488734,1.0004628846395067,1.0066403568851456,0.2901435283617214,0.20369672138642092,0.3838125796140743,0.9992885883640905,1.0075999838200216,0.490963377319773,0.08367086336781523,0.9654727753969111,1.0025344089146475,1.0115741536666993,0.2454816886598865,0.04183543168390762,0.48273638769845556,1.0025344089146475,1.0115741536666993
0.9,0.5,0.281,0.6,0.5,3000,1500,0.3,0,0.9414661779338069,0.7697071659888918,1.176885004735646,1.0022680279651863,1.0101088856434943,0.5067365395943925,0.29234455541133186,0.7467044838872232,0.9991180782223515,1.0075589899846524,0.2851568749134575,0.19909785553120665,0.3792646718595627,1.0001656114447564,1.0089983041076462,0.5547302663831039,0.09787863564775753,0.9748412719816435,1.0000207530904575,1.014422973183096,0.2773651331915519,0.04893931782387877,0.48742063599082175,1.0000207530904575,1.014422973183096
1.1,0.5,0.281,0.6,0.5,3000,1500,0.3,0,1.1145284558740247,0.962972030316429,1.3100823637257553,1.0019185997605073,1.0126630641027692,0.5108704714728454,0.3001286834864254,0.7248998232722631,0.9999527446201368,1.0092751208350077,0.2799381448912032,0.19569851229376567,0.37026702092654473,1.00109146199985,1.0098415008276624,0.5809525426223012,0.1057004190588243,0.9811329176502569,0.998924433061711,1.0119047348098593,0.2904762713111506,0.05285020952941215,0.49056645882512845,0.998924433061711,1.0119047348098593
1.3,0.5,0.281,0.6,0.5,3000,1500,0.3,0,1.2956226495547718,1.1532562668481472,1.4747299073268145,0.9999818292104256,1.0183156393116197,0.4929155373598,0.307059250013282,0.6645673449360038,0.9989647664196052,1.010327298558918,0.2752999583691287,0.1931461535052552,0.36396252211255326,1.0004360177507525,1.0187619058270094,0.5849164008168032,0.1136945752120959,0.9817207830459773,0.9994195705448773,1.0102539339121008,0.2924582004084016,0.05684728760604795,0.49086039152298866,0.9994195705448773,1.0102539339121008
1.5,0.5,0.281,0.6,0.5,3000,1500,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.1,0.281,0.8,0.5,3000,1500,0.4,0,0.72893659255867,0.6215280822908134,0.8651903233995216,1.0002800997327874,1.0087552784081184,0.10240136701800895,0.06303323358135604,0.14026848618933116,1.000722385904936,1.0083602399752318,0.29201637562839605,0.20475383444565642,0.3883619879637139,0.9999281068738464,1.0069920340248872,0.7598794816847566,0.3502356662510298,0.9927932477368206,1.0009442733041993,1.0088966473682506,0.3799397408423783,0.1751178331255149,0.4963966238684103,1.0009442733041993,1.0088966473682506
0.9,0.1,0.281,0.8,0.5,3000,1500,0.4,0,0.9184039903911952,0.7907910833480436,1.0701302989274937,1.0002303518954718,1.0108602693116444,0.1015760443519035,0.06425402794421575,0.13379527653509957,0.9996699360961765,1.012825399614759,0.28640830848180776,0.20093158427624208,0.37853711947725444,1.00025680633894,1.011585205677821,0.7770541417634721,0.382848241069179,0.9917109061222653,0.9995307526019613,1.0114125232308662,0.38852707088173605,0.1914241205345895,0.49585545306113266,0.9995307526019613,1.0114125232308662
1.1,0.1,0.281,0.8,0.5,3000,1500,0.4,0,1.1083714609429665,0.9783263646022166,1.2711445975613465,1.0016460791071828,1.0100521550053538,0.10198477039142956,0.06416055730611181,0.1325053678766418,0.9994984218532696,1.008049435378207,0.28037834484424673,0.1975297966869408,0.37021290808562823,1.001795145625581,1.0105256728161922,0.7661629400211964,0.36693628947849216,0.9917792105839756,1.0009006464798988,1.0090594735058047,0.3830814700105982,0.18346814473924608,0.4958896052919878,1.0009006464798988,1.0090594735058047
1.3,0.1,0.281,0.8,0.5,3000,1500,0.4,0,1.2824168925687804,1.139359435500137,1.4643704106325983,1.000863039267369,1.0098678846589726,0.10446608631823066,0.06497890965139799,0.13757197079148978,0.9999644869715023,1.0122537164058178,0.2762789048892837,0.19259506781128527,0.367348340332336,1.000588089767333,1.0084129631293728,0.7820738999235299,0.3688676373196958,0.9930383935997389,1.0007297048978343,1.01642268400831,0.39103694996176497,0.1844338186598479,0.49651919679986944,1.0007297048978343,1.01642268400831
1.5,0.1,0.281,0.8,0.5,3000,1500,0.4,0,1.358561874105794,1.2182304056999353,1.5295499108102926,1.0024347909778153,1.0105812288475293,0.09767790028858535,0.05361173641310144,0.1368221116076305,1.0024422189481081,1.0074477372425743,0.27192358312960724,0.19013279332128527,0.35618969921159094,1.0016653911652402,1.0103896783159663,0.6586815195960085,0.2626762446222723,0.9763094743845245,1.002307353445377,1.0061632755060945,0.32934075979800426,0.13133812231113615,0.48815473719226227,1.002307353445377,1.0061632755060945
0.7,0.3,0.281,0.8,0.5,3000,1500,0.4,0,0.7755058518026324,0.6292261689021231,0.9809316317196648,1.000174417019998,1.0100365579768702,0.289377311723431,0.16666599241025407,0.4279900632824545,1.0002364001319464,1.007664587542788,0.29040953025467825,0.20442517657222048,0.3835011676477418,1.0002834815202208,1.0079445939092802,0.6220316233041768,0.17252145959433815,0.9826477618130314,1.0028041618302002,1.0125261928651663,0.3110158116520884,0.08626072979716908,0.4913238809065157,1.0028041618302002,1.0125261928651663
0.9,0.3,0.281,0.8,0.5,3000,1500,0.4,0,0.942535088441833,0.8024873397341262,1.1276764005033673,1.002278280716835,1.010595204318015,0.27646616528278006,0.16883040130896773,0.3907833706830336,1.000772677903461,1.0176938241906692,0.2855128213766905,0.2017789905507222,0.37841170070100105,1.0011851013859183,1.0099677251715629,0.6763427757538674,0.20390980657979063,0.9870117056868736,0.9996847073244965,1.0182210975850767,0.3381713878769337,0.10195490328989532,0.4935058528434368,0.9996847073244965,1.0182210975850767
1.1,0.3,0.281,0.8,0.5,3000,1500,0.4,0,1.125134952444772,0.9895179502490365,1.2976441380967314,1.002250818973634,1.0159869744954668,0.2705482720626947,0.17146994332665916,0.3519622510534673,1.0009176181777135,1.010302849802435,0.28018939807467474,0.19702486424225146,0.36984667798331405,1.001872283764532,1.0099900499410432,0.6694012850716565,0.218421257221443,0.9856564831612061,0.9999470275245477,1.0113617636192234,0.33470064253582826,0.1092106286107215,0.49282824158060307,0.9999470275245477,1.0113617636192234
1.3,0.3,0.281,0.8,0.5,3000,1500,0.4,0,1.3057574719475662,1.1670715490563213,1.4903750585750197,0.9999296622786945,1.0177582854100038,0.2672616014612596,0.15610671474975665,0.3629742135919322,1.000177922803956,1.0190704903101426,0.2756616262925349,0.1942074698598878,0.36684614782210706,0.9998176794674258,1.0155950023957083,0.6592836377012841,0.1879126439105168,0.9855234014543834,0.9992328221996473,1.0116468564891647,0.32964181885064203,0.0939563219552584,0.4927617007271917,0.9992328221996473,1.0116468564891647
1.5,0.3,0.281,0.8,0.5,3000,1500,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0.5,0.281,0.8,0.5,3000,1500,0.4,0,0.8087417022527326,0.6269541819033598,1.0754120959870204,0.9992655967720937,1.0131484574211855,0.46632863421907866,0.25029944013871447,0.7791601144875094,1.000153134511117,1.0080927095045051,0.28889643011405364,0.20249512784166368,0.3814301443552097,1.000475664499608,1.008682721596008,0.530463718387574,0.09392309750542537,0.9698148362508181,1.000386821306512,1.0158010998344764,0.265231859193787,0.04696154875271268,0.48490741812540905,1.000386821306512,1.0158010998344764
0.9,0.5,0.281,0.8,0.5,3000,1500,0.4,0,0.9839376778758673,0.8223886310323804,1.2036937280693083,0.9995085482561421,1.020580456977503,0.49322675600791493,0.2998349331248281,0.707346899985856,1.0011031260230003,1.021877386667237,0.283995574410948,0.1987268104960449,0.37601250722463103,0.9997112390596445,1.0078096217123673,0.5695121233538524,0.10645743702583928,0.9798744080289193,0.999714396344654,1.02609235624206,0.2847560616769262,0.05322871851291964,0.48993720401445967,0.999714396344654,1.02609235624206
